"","Category","Operating.Name","city","Zip","Street","Address","lat","long","lamda","mu","qCustomer","tCustomer"
"3044","RETAIL STORE (FOOD)","GUMTI CONVENIENCE","TORONTO, ON","M5V 2L1","SPADINA AVE","119 SPADINA AVE,TORONTO, ON,M5V 2L1",43.6471011,-79.39522885,25,1,23,0.0223032987573437
"3045","RETAIL STORE (FOOD)","THE ED MIRVISH THEATRE","TORONTO, ON","M5B 1V8","VICTORIA ST","244 VICTORIA ST,TORONTO, ON,M5B 1V8",43.65522095,-79.37949808,25,1,33,0.160966695286334
"3046","RETAIL STORE (FOOD)","CLARA'S TEA","TORONTO, ON","M5B 1S8","YONGE ST","384 YONGE ST,TORONTO, ON,M5B 1S8",43.65929935,-79.38301272,25,1,22,0.904905714983952
"3047","RETAIL STORE (FOOD)","BULK BARN","TORONTO, ON","M5S 1Y2","BLOOR ST W","503 BLOOR ST W,TORONTO, ON,M5S 1Y2",43.6655691,-79.4082588,25,1,17,0.737046986776304
"3048","RETAIL STORE (FOOD)","TIM HORTON'S","TORONTO, ON","M5H 1T1","ADELAIDE ST W","120 ADELAIDE ST W,TORONTO, ON,M5H 1T1",43.6498399,-79.3829534,25,1,23,2.0448233950043
"3049","RETAIL STORE (FOOD)","STARBUCKS COFFEE #22866","TORONTO, ON","M5S 2W7","BLOOR ST W","110 BLOOR ST W,TORONTO, ON,M5S 2W7",43.6696732,-79.392085,25,1,32,0.0941031930908817
"3050","RETAIL STORE (FOOD)","A & W","TORONTO, ON","M5J 2N8","BAY ST","20 BAY ST,TORONTO, ON,M5J 2N8",43.6416849,-79.3778218,25,1,26,0.659856385085732
"3051","RETAIL STORE (FOOD)","STUDENT CENTRE - STARBUCKS","TORONTO, ON","M5B 1S1","YONGE ST","341 YONGE ST,TORONTO, ON,M5B 1S1",43.657657,-79.3810926,25,1,27,1.7507578729743
"3052","RETAIL STORE (FOOD)","RUBY THAI","TORONTO, ON","M5X 1B1","KING ST W","100 KING ST W,TORONTO, ON,M5X 1B1",43.6487681,-79.38169179,25,1,19,3.92563323221659
"3053","RETAIL STORE (FOOD)","KUPFERT & KIM","TORONTO, ON","M5V 3C7","WELLINGTON ST W","200 WELLINGTON ST W,TORONTO, ON,M5V 3C7",43.645944,-79.387904,25,1,21,2.74354371602151
"3054","RETAIL STORE (FOOD)","ST LAWRENCE SMOKE & GIFT","TORONTO, ON","M5E 1C3","FRONT ST E","93 FRONT ST E,TORONTO, ON,M5E 1C3",43.649213,-79.371735,25,1,24,0.316594611853361
"3055","RETAIL STORE (FOOD)","SHOPPERS DRUG MART","TORONTO, ON","M5V 2B5","QUEEN ST W","524 QUEEN ST W,TORONTO, ON,M5V 2B5",43.6477524,-79.402265,25,1,32,0.129291394287025
"3056","RETAIL STORE (FOOD)","SECOND CUP","TORONTO, ON","M5G 2C8","BAY ST","777 BAY ST,TORONTO, ON,M5G 2C8",43.6597907,-79.3849782,25,1,25,0.359877408016473
"3057","RETAIL STORE (FOOD)","TIM HORTONS # 6010","TORONTO, ON","M5X 1B1","KING ST W","100 KING ST W,TORONTO, ON,M5X 1B1",43.6487681,-79.38169179,25,1,25,0.838759044921261
"3058","RETAIL STORE (FOOD)","Z-TECA GOURMET BURRITOS","TORONTO, ON","M5X 1A9","KING ST W","130 KING ST W,TORONTO, ON,M5X 1A9",43.64841795,-79.38324245,25,1,24,3.30317654443865
"3059","RETAIL STORE (FOOD)","HAPPY FRUIT BUBBLE TEA","TORONTO, ON","M5B 2G9","DUNDAS ST E","10 DUNDAS ST E,TORONTO, ON,M5B 2G9",43.6570352,-79.38045959,25,1,21,2.71344913343403
"3060","RETAIL STORE (FOOD)","TTB TRADING CO 2015","TORONTO, ON","M5T 1T1","COLLEGE ST","415 COLLEGE ST,TORONTO, ON,M5T 1T1",43.6564907,-79.4067757,25,1,34,2.42464102605794
"3061","RETAIL STORE (FOOD)","T & T SUSHI BAR","TORONTO, ON","M5E 1Z2","LOWER JARVIS ST","10 LOWER JARVIS ST,TORONTO, ON,M5E 1Z2",43.6438465,-79.3698452,25,1,25,0.0805856953375041
"3062","RETAIL STORE (FOOD)","GATEWAY NEWSTANDS","TORONTO, ON","M5B 2H4","YONGE ST","444 YONGE ST,TORONTO, ON,M5B 2H4",43.66056235,-79.38344906,25,1,21,0.987800518008781
"3063","RETAIL STORE (FOOD)","THE ORGANIC PRESS","TORONTO, ON","M5T 2M1","AUGUSTA AVE","257 AUGUSTA AVE,TORONTO, ON,M5T 2M1",43.6554314,-79.4022212,25,1,23,0.188498415589266
"3064","RETAIL STORE (FOOD)","FRESHII","TORONTO, ON","M5H 3Y2","KING ST W","40 KING ST W,TORONTO, ON,M5H 3Y2",43.64949675,-79.37956514,25,1,19,0.385792074560639
"3065","RETAIL STORE (FOOD)","ANGEL @ AURA","TORONTO, ON","M5B 1S8","YONGE ST","384 YONGE ST,TORONTO, ON,M5B 1S8",43.65929935,-79.38301272,25,1,28,1.21538799499455
"3066","RETAIL STORE (FOOD)","SCHMALTZ APPETIZING","TORONTO, ON","M5R 1V9","DUPONT ST","414 DUPONT ST,TORONTO, ON,M5R 1V9",43.6738788,-79.41174054,25,1,23,1.00405726484479
"3067","RETAIL STORE (FOOD)","VILLA MADINA","TORONTO, ON","M5J 2R8","BAY ST","10 BAY ST,TORONTO, ON,M5J 2R8",43.6412252,-79.37757981,25,1,25,0.654608242213726
"3068","RETAIL STORE (FOOD)","GATEWAY NEWSTANDS #491","TORONTO, ON","M5H 3T9","KING ST W","121 KING ST W,TORONTO, ON,M5H 3T9",43.6476852,-79.38296837,25,1,27,0.000345179811120033
"3069","RETAIL STORE (FOOD)","THE CASABLANCA TOBACCONIST","TORONTO, ON","M5E 1J8","YONGE ST","67 YONGE ST,TORONTO, ON,M5E 1J8",43.64874655,-79.37742117,25,1,22,1.03577106721224
"3070","RETAIL STORE (FOOD)","SUSHI SHOP","TORONTO, ON","M5S 1B2","GRENVILLE ST","76 GRENVILLE ST,TORONTO, ON,M5S 1B2",43.66173045,-79.38753923,25,1,19,0.430775876622647
"3071","RETAIL STORE (FOOD)","BOOSTER JUICE","TORONTO, ON","M5J 1E6","FRONT ST W","71 FRONT ST W,TORONTO, ON,M5J 1E6",43.6454993,-79.3813327,25,1,21,1.18312637596847
"3072","RETAIL STORE (FOOD)","GRANGE GREEN FARMS","TORONTO, ON","M5T 3K5","MCCAUL ST","109 MCCAUL ST,TORONTO, ON,M5T 3K5",43.6536772,-79.3908145,25,1,29,0.101318938657641
"3073","RETAIL STORE (FOOD)","EUROPEAN DELIGHT","TORONTO, ON","M5E 1C2","FRONT ST E","91 FRONT ST E,TORONTO, ON,M5E 1C2",43.649111,-79.37197,25,1,28,0.136729882672526
"3074","RETAIL STORE (FOOD)","STARBUCKS COFFEE #23689","TORONTO, ON","M5J 1E6","FRONT ST W","65 FRONT ST W,TORONTO, ON,M5J 1E6",43.6440963,-79.3810054,25,1,31,2.90124054236298
"3075","RETAIL STORE (FOOD)","STEAK & CHEESE FACTORY","TORONTO, ON","M5B 1J6","GERRARD ST E","50 GERRARD ST E,TORONTO, ON,M5B 1J6",43.66000545,-79.37881775,25,1,21,0.837764356457161
"3076","RETAIL STORE (FOOD)","FAMOUS CANADA","TORONTO, ON","M5T 3B3","SPADINA AVE","222 SPADINA AVE,TORONTO, ON,M5T 3B3",43.6509933,-79.3977969,25,1,17,0.99611901301415
"3077","RETAIL STORE (FOOD)","DANLEIGH GIFT SHOP","TORONTO, ON","M5V 1J9","KING ST W","370 KING ST W,TORONTO, ON,M5V 1J9",43.64645425,-79.3918088,25,1,28,0.618515798822045
"3078","RETAIL STORE (FOOD)","SHOPPER'S DRUG MART","TORONTO, ON","M5A 3H6","DUNDAS ST E","593 DUNDAS ST E,TORONTO, ON,M5A 3H6",43.6602426,-79.36135,25,1,20,0.653697012457997
"3079","RETAIL STORE (FOOD)","JEREMY KESSLER CANADIAN MUSTARD","TORONTO, ON","M5E 1C3","FRONT ST E","93 FRONT ST E,TORONTO, ON,M5E 1C3",43.649213,-79.371735,25,1,24,0.773520080686514
"3080","RETAIL STORE (FOOD)","HUNG HING DRIED GOODS TRADING","TORONTO, ON","M5T 1G7","DUNDAS ST W","434 DUNDAS ST W,TORONTO, ON,M5T 1G7",43.653519,-79.39574433,25,1,23,0.374321648385376
"3081","RETAIL STORE (FOOD)","INS MARKET","TORONTO, ON","M5J 1E6","FRONT ST W","65 FRONT ST W,TORONTO, ON,M5J 1E6",43.6440963,-79.3810054,25,1,25,0.430327018722892
"3082","RETAIL STORE (FOOD)","RAXLEN PHARMACY","TORONTO, ON","M5T 1S5","COLLEGE ST","343 COLLEGE ST,TORONTO, ON,M5T 1S5",43.6571582,-79.403281,25,1,29,0.296411291243997
"3083","RETAIL STORE (FOOD)","UNCLE TETSU","TORONTO, ON","M5J 1E6","FRONT ST W","65 FRONT ST W,TORONTO, ON,M5J 1E6",43.6440963,-79.3810054,25,1,20,0.0124582179585698
"3084","RETAIL STORE (FOOD)","WINNERS","TORONTO, ON","M5B 2G9","DUNDAS ST E","10 DUNDAS ST E,TORONTO, ON,M5B 2G9",43.6570352,-79.38045959,25,1,30,0.728903474824978
"3085","RETAIL STORE (FOOD)","SPORT CHEK","TORONTO, ON","M5J 0A3","YORK ST","15 YORK ST,TORONTO, ON,M5J 0A3",43.6424718,-79.380761,25,1,31,0.948872631373716
"3086","RETAIL STORE (FOOD)","SPORT CHEK","TORONTO, ON","M5B 2H6","YONGE ST","218 YONGE ST,TORONTO, ON,M5B 2H6",43.6538619,-79.3804695,25,1,23,0.0804269770160317
"3087","RETAIL STORE (FOOD)","THE BAGEL STOP","TORONTO, ON","M5J 1E6","FRONT ST W","65 FRONT ST W,TORONTO, ON,M5J 1E6",43.6440963,-79.3810054,25,1,27,0.390402633696795
"3088","RETAIL STORE (FOOD)","INS MARKET","TORONTO, ON","M5G 2C8","BAY ST","777 BAY ST,TORONTO, ON,M5G 2C8",43.6597907,-79.3849782,25,1,24,1.09924733727695
"3089","RETAIL STORE (FOOD)","BENTO SUSHI / IN THE SIX POKE","TORONTO, ON","M5C 2L7","YONGE ST","176 YONGE ST,TORONTO, ON,M5C 2L7",43.6516516,-79.3807192,25,1,29,1.17139411375126
"3090","RETAIL STORE (FOOD)","NASSAU VARIETY","TORONTO, ON","M5T 1M7","NASSAU ST","90 NASSAU ST,TORONTO, ON,M5T 1M7",43.6550488,-79.4038508,25,1,37,0.0292771812528372
"3091","RETAIL STORE (FOOD)","GREENHOUSE JUICE COMPANY","TORONTO, ON","M5C 2L7","YONGE ST","176 YONGE ST,TORONTO, ON,M5C 2L7",43.6516516,-79.3807192,25,1,29,5.16490240563697
"3092","RETAIL STORE (FOOD)","Z-TECA GOURMET BURRITOS","TORONTO, ON","M5J 0A8","BREMNER BLVD","120 BREMNER BLVD,TORONTO, ON,M5J 0A8",43.6429936,-79.3829397,25,1,22,0.133612258986104
"3093","RETAIL STORE (FOOD)","SK QUALITY MEATS","TORONTO, ON","M5E 1C3","FRONT ST E","93 FRONT ST E,TORONTO, ON,M5E 1C3",43.649213,-79.371735,25,1,27,0.945320871616614
"3094","RETAIL STORE (FOOD)","WILLIAMS-SONOMA #536","TORONTO, ON","M5B 2H1","YONGE ST","220 YONGE ST,TORONTO, ON,M5B 2H1",43.6541457,-79.38079277,25,1,25,0.0239624083042145
"3095","RETAIL STORE (FOOD)","REXALL PHARMACIES","TORONTO, ON","M5H 1T1","ADELAIDE ST W","120 ADELAIDE ST W,TORONTO, ON,M5H 1T1",43.6498399,-79.3829534,25,1,22,1.30223275716872
"3096","RETAIL STORE (FOOD)","REXALL PHARMACIES","TORONTO, ON","M5G 2C8","BAY ST","777 BAY ST,TORONTO, ON,M5G 2C8",43.6597907,-79.3849782,25,1,26,2.1687938608804
"3097","RETAIL STORE (FOOD)","REXALL PHARMACIES","TORONTO, ON","M5V 3C7","WELLINGTON ST W","200 WELLINGTON ST W,TORONTO, ON,M5V 3C7",43.645944,-79.387904,25,1,34,1.44227796494977
"3098","RETAIL STORE (FOOD)","REXALL PHARMACIES","TORONTO, ON","M5R 3R9","AVENUE RD","87 AVENUE RD,TORONTO, ON,M5R 3R9",43.6719125,-79.395151,25,1,31,0.849349775309575
"3099","RETAIL STORE (FOOD)","REXALL PHARMACIES","TORONTO, ON","M5G 2C2","BAY ST","595 BAY ST,TORONTO, ON,M5G 2C2",43.656009,-79.383069,25,1,22,0.365167022217065
"3100","RETAIL STORE (FOOD)","REXALL PHARMACIES","TORONTO, ON","M5E 1B3","FRONT ST E","57 FRONT ST E,TORONTO, ON,M5E 1B3",43.64814195,-79.37405135,25,1,16,2.40674283529136
"3101","RETAIL STORE (FOOD)","REXALL PHARMACIES","TORONTO, ON","M5S 1B2","GRENVILLE ST","76 GRENVILLE ST,TORONTO, ON,M5S 1B2",43.66173045,-79.38753923,25,1,28,0.966539807575655
"3102","RETAIL STORE (FOOD)","REXALL PHARMACIES","TORONTO, ON","M5A 2Y5","PARLIAMENT ST","539 PARLIAMENT ST,TORONTO, ON,M5A 2Y5",43.6660203,-79.3684761,25,1,33,0.414589428342879
"3103","RETAIL STORE (FOOD)","BAY COLLEGE DRUG MART","TORONTO, ON","M5G 1N8","BAY ST","790 BAY ST,TORONTO, ON,M5G 1N8",43.6604591,-79.3860394,25,1,34,1.0851700960127
"3104","RETAIL STORE (FOOD)","BRICK STREET BAKERY","TORONTO, ON","M5A 3C4","TRINITY ST","27 TRINITY ST,TORONTO, ON,M5A 3C4",43.65058162,-79.35947852,25,1,20,0.9187779854563
"3105","RETAIL STORE (FOOD)","GREENHOUSE JUICE COMPANY","TORONTO, ON","M5J 2T3","BAY ST","181 BAY ST,TORONTO, ON,M5J 2T3",43.6465062,-79.3786735,25,1,20,2.02075803271475
"3106","RETAIL STORE (FOOD)","KORYO","TORONTO, ON","M5B 2H1","YONGE ST","220 YONGE ST,TORONTO, ON,M5B 2H1",43.6541457,-79.38079277,25,1,27,0.532556565478444
"3107","RETAIL STORE (FOOD)","IQ FOOD CO","TORONTO, ON","M5V 1M5","KING ST W","613 KING ST W,TORONTO, ON,M5V 1M5",43.6443773,-79.4004401,25,1,14,1.38548716060342
"3108","RETAIL STORE (FOOD)","MCDONALD'S RESTAURANT","TORONTO, ON","M5B 2L9","YONGE ST","260 YONGE ST,TORONTO, ON,M5B 2L9",43.6553085,-79.3814992,25,1,28,0.518321444746107
"3109","RETAIL STORE (FOOD)","ANGGONA FASHION PLUS","TORONTO, ON","M5A 2Z7","PARLIAMENT ST","320A PARLIAMENT ST,TORONTO, ON,M5A 2Z7",43.6618716,-79.3669912,25,1,15,0.161449600476772
"3110","RETAIL STORE (FOOD)","A1 NUTRITION","TORONTO, ON","M5H 3T9","KING ST W","121 KING ST W,TORONTO, ON,M5H 3T9",43.6476852,-79.38296837,25,1,22,0.101637872867286
"3111","RETAIL STORE (FOOD)","BUSTER'S SEA COVE","TORONTO, ON","M5E 1C3","FRONT ST E","91 FRONT ST E,TORONTO, ON,M5E 1C3",43.6490998,-79.3718809,25,1,23,0.0886960727933795
"3112","RETAIL STORE (FOOD)","LOBLAWS","TORONTO, ON","M5B 1J2","CARLTON ST","60 CARLTON ST,TORONTO, ON,M5B 1J2",43.6620397,-79.3801385,25,1,20,0.131670752183421
"3113","RETAIL STORE (FOOD)","ROYALTEA","TORONTO, ON","M5T 1H1","DUNDAS ST W","491A DUNDAS ST W,TORONTO, ON,M5T 1H1",43.6530776,-79.3974266,25,1,36,2.98435416055803
"3114","RETAIL STORE (FOOD)","RASTA PASTA JAMAICAN AND ITALIAN CUISINE","TORONTO, ON","M5T 2K2","KENSINGTON AVE","61 KENSINGTON AVE,TORONTO, ON,M5T 2K2",43.654193,-79.400345,25,1,35,0.343490187183448
"3115","RETAIL STORE (FOOD)","RASTA PASTA JAMAICAN AND ITALIAN CUISINE","TORONTO, ON","M5T 2K2","KENSINGTON AVE","63 KENSINGTON AVE,TORONTO, ON,M5T 2K2",43.65424722,-79.40036589,25,1,25,0.682221880648285
"3116","RETAIL STORE (FOOD)","QUEENS FRUIT MARKET","TORONTO, ON","M5V 2B5","QUEEN ST W","564 QUEEN ST W,TORONTO, ON,M5V 2B5",43.6474506,-79.4033405,25,1,23,2.55088724369619
"3117","RETAIL STORE (FOOD)","GALLERIA EXPRESS","TORONTO, ON","M5S 1W7","BLOOR ST W","351 BLOOR ST W,TORONTO, ON,M5S 1W7",43.6669087,-79.4010556,25,1,18,0.105814808547772
"3118","RETAIL STORE (FOOD)","FRESHII","TORONTO, ON","M5J 2Y5","QUEENS QUAY W","208 QUEENS QUAY W,TORONTO, ON,M5J 2Y5",43.6399699,-79.3812666,25,1,29,0.400746546685696
"3119","RETAIL STORE (FOOD)","BOBO TEA AND JUICE","TORONTO, ON","M5V 4A6","FORT YORK BLVD","62 FORT YORK BLVD,TORONTO, ON,M5V 4A6",43.64001813,-79.39624616,25,1,28,1.22718062620134
"3120","RETAIL STORE (FOOD)","MR PIZZA DOWNTOWN","TORONTO, ON","M5E 2A1","YONGE ST","16 YONGE ST,TORONTO, ON,M5E 2A1",43.6432399,-79.3760682,25,1,26,0.683299446944147
"3121","RETAIL STORE (FOOD)","GOLDEN PATTY BAKERY","TORONTO, ON","M5T 1M1","BALDWIN ST","187 BALDWIN ST,TORONTO, ON,M5T 1M1",43.65462733,-79.40091667,25,1,23,0.471802627809261
"3122","RETAIL STORE (FOOD)","PANCHO'S BAKERY INC","TORONTO, ON","M5T 2L6","AUGUSTA AVE","214 AUGUSTA AVE,TORONTO, ON,M5T 2L6",43.6547204,-79.40226154,25,1,22,0.999980296897602
"3123","RETAIL STORE (FOOD)","HAKKA N' JERK","TORONTO, ON","M5A 2G7","GERRARD ST E","296A GERRARD ST E,TORONTO, ON,M5A 2G7",43.6621185,-79.366765,25,1,18,0.336214163806289
"3124","RETAIL STORE (FOOD)","STUFF'D TORONTO","TORONTO, ON","M5T 2W6","DUNDAS ST W","707 DUNDAS ST W,TORONTO, ON,M5T 2W6",43.6519938,-79.4048143,25,1,22,0.682203218340874
"3125","RETAIL STORE (FOOD)","SAFFRON SPICE KITCHEN","TORONTO, ON","M5V 2A9","QUEEN ST W","459 QUEEN ST W,TORONTO, ON,M5V 2A9",43.64846,-79.3972301,25,1,25,0.630442383699119
"3126","RETAIL STORE (FOOD)","NUTRITION HOUSE","TORONTO, ON","M5J 2S1","BAY ST","161 BAY ST,TORONTO, ON,M5J 2S1",43.6469242,-79.3786575,25,1,22,0.63231015112251
"3127","RETAIL STORE (FOOD)","KOHA PACIFIC KITCHEN","TORONTO, ON","M5V 3C7","WELLINGTON ST W","200 WELLINGTON ST W,TORONTO, ON,M5V 3C7",43.645944,-79.387904,25,1,34,1.40486034556272
"3128","RETAIL STORE (FOOD)","MARCELLO'S MARKET & DELI","TORONTO, ON","M5H 3Y2","KING ST W","40 KING ST W,TORONTO, ON,M5H 3Y2",43.64949675,-79.37956514,25,1,22,0.25749844359234
"3129","RETAIL STORE (FOOD)","DANISH PASTRY HOUSE","TORONTO, ON","M5J 1E6","FRONT ST W","65 FRONT ST W,TORONTO, ON,M5J 1E6",43.6440963,-79.3810054,25,1,23,0.0913493456318974
"3130","RETAIL STORE (FOOD)","MOS MOS","TORONTO, ON","M5J 2N8","BAY ST","20 BAY ST,TORONTO, ON,M5J 2N8",43.6416849,-79.3778218,25,1,24,3.09995831532364
"3131","RETAIL STORE (FOOD)","REAL FRUIT BUBBLE TEA","TORONTO, ON","M5B 2H4","YONGE ST","444 YONGE ST,TORONTO, ON,M5B 2H4",43.66056235,-79.38344906,25,1,21,0.610248649027199
"3132","RETAIL STORE (FOOD)","COFFEE EXCHANGE","TORONTO, ON","M5T 1W1","MCCAUL ST","100 MCCAUL ST,TORONTO, ON,M5T 1W1",43.6528424,-79.3910637,25,1,26,3.00596079958563
"3133","RETAIL STORE (FOOD)","FIT FOR LIFE","TORONTO, ON","M5A 3W8","KING ST E","200 KING ST E,TORONTO, ON,M5A 3W8",43.651419,-79.37029112,25,1,19,1.08806357342274
"3134","RETAIL STORE (FOOD)","CAFE PLENTY","TORONTO, ON","M5H 2R2","BAY ST","333 BAY ST,TORONTO, ON,M5H 2R2",43.6502975,-79.38047735,25,1,16,0.343283383641392
"3135","RETAIL STORE (FOOD)","SHOPPERS DRUG MART","TORONTO, ON","M5V 1N4","KING ST W","761 KING ST W,TORONTO, ON,M5V 1N4",43.6431093,-79.4058905,25,1,21,1.27418639413537
"3136","RETAIL STORE (FOOD)","SOUTH CHINA HERBS MARKET","TORONTO, ON","M5T 1H1","DUNDAS ST W","491 DUNDAS ST W,TORONTO, ON,M5T 1H1",43.65293775,-79.39758069,25,1,21,0.265072437101132
"3137","RETAIL STORE (FOOD)","BLUE BANANA","TORONTO, ON","M5T 2L7","AUGUSTA AVE","250 AUGUSTA AVE,TORONTO, ON,M5T 2L7",43.6556494,-79.4026592,25,1,23,0.592082396615297
"3138","RETAIL STORE (FOOD)","KIKKA SUSHI","TORONTO, ON","M5R 3R9","AVENUE RD","87 AVENUE RD,TORONTO, ON,M5R 3R9",43.6719125,-79.395151,25,1,27,0.313355564478534
"3139","RETAIL STORE (FOOD)","SALAD DAYS","TORONTO, ON","M5H 2R2","BAY ST","333 BAY ST,TORONTO, ON,M5H 2R2",43.6502975,-79.38047735,25,1,23,0.886801965357471
"3140","RETAIL STORE (FOOD)","HAILED COFFEE","TORONTO, ON","M5G 2K2","GERRARD ST W","44 GERRARD ST W,TORONTO, ON,M5G 2K2",43.6589387,-79.3838272,25,1,18,6.24356411173384
"3141","RETAIL STORE (FOOD)","TUNG TUNG DAN QUEN","TORONTO, ON","M5T 3A5","SPADINA AVE","280 SPADINA AVE,TORONTO, ON,M5T 3A5",43.6526523,-79.3985239,25,1,41,0.516485729720443
"3142","RETAIL STORE (FOOD)","BROOKFIELD NORI JAPAN","TORONTO, ON","M5J 2T3","BAY ST","181 BAY ST,TORONTO, ON,M5J 2T3",43.6465062,-79.3786735,25,1,22,0.444086402654648
"3143","RETAIL STORE (FOOD)","GREENHOUSE JUICE COMPANY","TORONTO, ON","M5J 1E6","FRONT ST W","65 FRONT ST W,TORONTO, ON,M5J 1E6",43.6440963,-79.3810054,25,1,23,0.324418152216822
"3144","RETAIL STORE (FOOD)","NANTANA THAI FOOD & DESSERTS","TORONTO, ON","M5T 2W6","DUNDAS ST W","707 DUNDAS ST W,TORONTO, ON,M5T 2W6",43.6519938,-79.4048143,25,1,20,3.96943018378174
"3145","RETAIL STORE (FOOD)","WINNERS","TORONTO, ON","M5J 0B7","HARBOUR ST","110 HARBOUR ST,TORONTO, ON,M5J 0B7",43.6416048,-79.3801501,25,1,30,1.5686267017478
"3146","RETAIL STORE (FOOD)","MANCHU WOK","TORONTO, ON","M5V 3C7","WELLINGTON ST W","200 WELLINGTON ST W,TORONTO, ON,M5V 3C7",43.645944,-79.387904,25,1,37,0.916380400727403
"3147","RETAIL STORE (FOOD)","NAWAB EXPRESS ON AVENUE","TORONTO, ON","M5M 3Y8","AVENUE RD","1753 AVENUE RD,TORONTO, ON,M5M 3Y8",43.72913273,-79.41816874,25,1,22,0.208097312133759
"3148","RETAIL STORE (FOOD)","UNION MERCADO","TORONTO, ON","M5J 1E6","FRONT ST W","65 FRONT ST W,TORONTO, ON,M5J 1E6",43.6440963,-79.3810054,25,1,30,1.29617684050919
"3149","RETAIL STORE (FOOD)","D & D CONVENIENCE GROCERY","TORONTO, ON","M5R 1V7","DUPONT ST","272 DUPONT ST,TORONTO, ON,M5R 1V7",43.6750294,-79.406924,25,1,21,0.286551832413632
"3150","RETAIL STORE (FOOD)","FABBRICA RUSTIC ITALIAN MARKET","TORONTO, ON","M5K 1A1","WELLINGTON ST W","66 WELLINGTON ST W,TORONTO, ON,M5K 1A1",43.6472606,-79.3814529,25,1,20,0.154080184642226
"3151","RETAIL STORE (FOOD)","NOM NOM NOM FOODS","TORONTO, ON","M5T 2W6","DUNDAS ST W","707 DUNDAS ST W,TORONTO, ON,M5T 2W6",43.6519938,-79.4048143,25,1,22,0.146452810803185
"3152","RETAIL STORE (FOOD)","NEW MANOR CONVENIENCE","TORONTO, ON","M4S 2M5","MOUNT PLEASANT RD","621 MOUNT PLEASANT RD,TORONTO, ON,M4S 2M5",43.704198,-79.388389,25,1,23,2.15844438771222
"3153","RETAIL STORE (FOOD)","TERIYAKI EXPERIENCE","TORONTO, ON","M5B 2L9","YONGE ST","260 YONGE ST,TORONTO, ON,M5B 2L9",43.6553085,-79.3814992,25,1,26,1.46135084136369
"3154","RETAIL STORE (FOOD)","JACKED UP COFFEE","TORONTO, ON","M5R 1C2","YORKVILLE AVE","136-138 YORKVILLE AVE,TORONTO, ON,M5R 1C2",43.6704003,-79.3946697,25,1,32,1.07375612328783
"3155","RETAIL STORE (FOOD)","SHOPPERS DRUG MART STORE #949","TORONTO, ON","M5E 1K3","YONGE ST","69 YONGE ST,TORONTO, ON,M5E 1K3",43.649079,-79.3776658,25,1,28,0.910602941282964
"3156","RETAIL STORE (FOOD)","GUSHI CHICKEN","TORONTO, ON","M5T 2W6","DUNDAS ST W","707 DUNDAS ST W,TORONTO, ON,M5T 2W6",43.6519938,-79.4048143,25,1,27,1.59832928321304
"3157","RETAIL STORE (FOOD)","MEDCAN","TORONTO, ON","M5H 3S5","YORK ST","150 YORK ST,TORONTO, ON,M5H 3S5",43.649284,-79.384275,25,1,23,0.194537292700261
"3158","RETAIL STORE (FOOD)","BASIL BOX - RBC PLAZA","TORONTO, ON","M5J 2J1","BAY ST","200 BAY ST,TORONTO, ON,M5J 2J1",43.64636145,-79.37975486,25,1,16,0.865496970671129
"3159","RETAIL STORE (FOOD)","STARBANK","TORONTO, ON","M5T 3A9","COLLEGE ST","340 COLLEGE ST,TORONTO, ON,M5T 3A9",43.6574485,-79.4036825,25,1,25,0.883767320732486
"3160","RETAIL STORE (FOOD)","MR. BENTO","TORONTO, ON","M5B 1S8","YONGE ST","384 YONGE ST,TORONTO, ON,M5B 1S8",43.65929935,-79.38301272,25,1,19,1.61445257687751
"3161","RETAIL STORE (FOOD)","PICO DE GALLO","TORONTO, ON","M5T 2L6","AUGUSTA AVE","214 AUGUSTA AVE,TORONTO, ON,M5T 2L6",43.6547204,-79.40226154,25,1,22,1.63588842368665
"3162","RETAIL STORE (FOOD)","LA PREP","TORONTO, ON","M5S 1B2","GRENVILLE ST","76 GRENVILLE ST,TORONTO, ON,M5S 1B2",43.66173045,-79.38753923,25,1,19,2.94684225864684
"3163","RETAIL STORE (FOOD)","CHOCO CHURROS","TORONTO, ON","M5B 1R7","YONGE ST","335 YONGE ST,TORONTO, ON,M5B 1R7",43.65733055,-79.38094975,25,1,28,5.08746942685494
"3164","RETAIL STORE (FOOD)","REAL FRUIT BUBBLE TEA","TORONTO, ON","M5B 2H1","YONGE ST","220 YONGE ST,TORONTO, ON,M5B 2H1",43.6541457,-79.38079277,25,1,27,1.6580695453191
"3165","RETAIL STORE (FOOD)","SHANGHAI 360","TORONTO, ON","M5J 1E6","FRONT ST W","65 FRONT ST W,TORONTO, ON,M5J 1E6",43.6440963,-79.3810054,25,1,26,0.156718754209578
"3166","RETAIL STORE (FOOD)","BOMBAY ROTI","TORONTO, ON","M5S 1Y5","BLOOR ST W","529 BLOOR ST W,TORONTO, ON,M5S 1Y5",43.66529955,-79.4094553,25,1,24,0.0649330234155059
"3167","RETAIL STORE (FOOD)","ATIN ITO COMPANY","TORONTO, ON","M5A 2K6","CARLTON ST","182 CARLTON ST,TORONTO, ON,M5A 2K6",43.66348933,-79.37241237,25,1,23,0.211869680726054
