"","Category","Operating.Name","city","Zip","Street","Address","lat","long"
"1678","EATING ESTABLISHMENT","DREYFUS","TORONTO, ON","M5S 1G6","HARBORD ST","96 HARBORD ST,TORONTO, ON,M5S 1G6",43.662961,-79.4032669
"1679","EATING ESTABLISHMENT","FREEPLAY","TORONTO, ON","M5T 1R9","COLLEGE ST","300 COLLEGE ST,TORONTO, ON,M5T 1R9",43.6578387,-79.401665
"1680","EATING ESTABLISHMENT","TEN MILES BBQ","TORONTO, ON","M5T 2G3","SPADINA AVE","359 SPADINA AVE,TORONTO, ON,M5T 2G3",43.6555689,-79.3987973
"1681","EATING ESTABLISHMENT","CASA MEZCAL","TORONTO, ON","M5V 1J5","KING ST W","291 KING ST W,TORONTO, ON,M5V 1J5",43.6463733,-79.3899782
"1682","EATING ESTABLISHMENT","BELLE'S BAKERY AND BAKED GOODIES","TORONTO, ON","M5R 1V7","DUPONT ST","262 DUPONT ST,TORONTO, ON,M5R 1V7",43.6751019,-79.4066002307692
"1683","EATING ESTABLISHMENT","COUNTRY STYLE","TORONTO, ON","M5R 1V7","DUPONT ST","272 DUPONT ST,TORONTO, ON,M5R 1V7",43.6750294,-79.406924
"1684","EATING ESTABLISHMENT","PIZZERIA MORETTI","TORONTO, ON","M5V 3T4","WELLINGTON ST W","328 WELLINGTON ST W,TORONTO, ON,M5V 3T4",43.64474,-79.3923882
"1685","EATING ESTABLISHMENT","TMA THE MORNING AFTER","TORONTO, ON","M5V 4A7","FORT YORK BLVD","88 FORT YORK BLVD,TORONTO, ON,M5V 4A7",43.6398592489617,-79.3970587446149
"1686","EATING ESTABLISHMENT","MISTER WOLF","TORONTO, ON","M5V 2B6","QUEEN ST W","567 QUEEN ST W,TORONTO, ON,M5V 2B6",43.6477039,-79.4007391
"1687","EATING ESTABLISHMENT","POURHOUSE PUB & KITCHEN","TORONTO, ON","M5R 2E6","DUPONT ST","182-184 DUPONT ST,TORONTO, ON,M5R 2E6",43.6756502,-79.4032427
"1688","EATING ESTABLISHMENT","HY'S STEAKHOUSE TORONTO","TORONTO, ON","M5H 2V1","BAY ST","365 BAY ST,TORONTO, ON,M5H 2V1",43.6510017,-79.3810207
"1689","EATING ESTABLISHMENT","ASSEMBLY CHEF'S HALL","TORONTO, ON","M5H 2G4","RICHMOND ST W","111 RICHMOND ST W,TORONTO, ON,M5H 2G4",43.6503609,-79.3837616
"1690","EATING ESTABLISHMENT","POGUE MAHONE PUB & KITCHEN","TORONTO, ON","M5G 2C8","BAY ST","777 BAY ST,TORONTO, ON,M5G 2C8",43.6597907,-79.3849782
"1691","EATING ESTABLISHMENT","STARBUCKS","TORONTO, ON","M5M 3X3","AVENUE RD","1507 AVENUE RD,TORONTO, ON,M5M 3X3",43.7224566,-79.4154936
"1692","EATING ESTABLISHMENT","RAMEN ISSHIN","TORONTO, ON","M5V 2B7","QUEEN ST W","609 QUEEN ST W,TORONTO, ON,M5V 2B7",43.6473945,-79.4024051
"1693","EATING ESTABLISHMENT","SUBWAY","TORONTO, ON","M5V 1Z4","QUEEN ST W","267 QUEEN ST W,TORONTO, ON,M5V 1Z4",43.6504219,-79.3884961
"1694","EATING ESTABLISHMENT","LAPINOU","TORONTO, ON","M5V 1M7","KING ST W","642 KING ST W,TORONTO, ON,M5V 1M7",43.6444009,-79.4015624
"1695","EATING ESTABLISHMENT","LE BEAU PATISSERIE","TORONTO, ON","M5A 2B7","DUNDAS ST E","591 DUNDAS ST E,TORONTO, ON,M5A 2B7",43.6604872,-79.3605698
"1696","EATING ESTABLISHMENT","YGO LAB - HARBORD","TORONTO, ON","M5S 1G6","HARBORD ST","100B HARBORD ST,TORONTO, ON,M5S 1G6",43.6627046,-79.4039173
"1697","EATING ESTABLISHMENT","BURGER KING","TORONTO, ON","M5B 1N8","YONGE ST","243 YONGE ST,TORONTO, ON,M5B 1N8",43.6546660344828,-79.3800842758621
"1698","EATING ESTABLISHMENT","BURGER KING","TORONTO, ON","M5T 1R6","COLLEGE ST","267 COLLEGE ST,TORONTO, ON,M5T 1R6",43.6576064,-79.3995305
"1699","EATING ESTABLISHMENT","TIM HORTONS","TORONTO, ON","M5C 1K9","ADELAIDE ST E","82 ADELAIDE ST E,TORONTO, ON,M5C 1K9",43.6514793,-79.3735779
"1700","EATING ESTABLISHMENT","MI'HITO SUSHI LABORATORY","TORONTO, ON","M5T 1S2","COLLEGE ST","285 COLLEGE ST,TORONTO, ON,M5T 1S2",43.6576433,-79.4009085
"1701","EATING ESTABLISHMENT","WILD WING","TORONTO, ON","M5J 1B5","QUEENS QUAY W","246 QUEENS QUAY W,TORONTO, ON,M5J 1B5",43.6394008,-79.3849498
"1702","EATING ESTABLISHMENT","KNOCKOUT CHICKEN","TORONTO, ON","M5T 2L4","AUGUSTA AVE","207 AUGUSTA AVE,TORONTO, ON,M5T 2L4",43.6539644947368,-79.40162325
"1703","EATING ESTABLISHMENT","KUNGFUTEA","TORONTO, ON","M5T 1S2","COLLEGE ST","287 COLLEGE ST,TORONTO, ON,M5T 1S2",43.6576405,-79.4009666
"1704","EATING ESTABLISHMENT","QIN'S GARDEN","TORONTO, ON","M5T 2G6","SPADINA AVE","435 SPADINA AVE,TORONTO, ON,M5T 2G6",43.65758778125,-79.39958855625
"1705","EATING ESTABLISHMENT","ABURI HANA RESTAURANTS LTD","TORONTO, ON","M5R 1B9","YORKVILLE AVE","106 YORKVILLE AVE,TORONTO, ON,M5R 1B9",43.67096275,-79.3924885
"1706","EATING ESTABLISHMENT","VEGGIE D'LIGHT","TORONTO, ON","M5T 3K7","BALDWIN ST","160 BALDWIN ST,TORONTO, ON,M5T 3K7",43.6550566,-79.3998561
"1707","EATING ESTABLISHMENT","CALII LOVE","TORONTO, ON","M5X 2A1","KING ST W","100 KING ST W,TORONTO, ON,M5X 2A1",43.6487681,-79.3816917928303
"1708","EATING ESTABLISHMENT","SCARLETT","TORONTO, ON","M5V 2B6","QUEEN ST W","571 QUEEN ST W,TORONTO, ON,M5V 2B6",43.6476917,-79.4009601
"1709","EATING ESTABLISHMENT","THE DIME ROADHOUSE","TORONTO, ON","M5V 2B5","QUEEN ST W","538 QUEEN ST W,TORONTO, ON,M5V 2B5",43.6475908,-79.4026344
"1710","EATING ESTABLISHMENT","PIZZAIOLO","TORONTO, ON","M5V 2K8","SPADINA AVE","123 SPADINA AVE,TORONTO, ON,M5V 2K8",43.6471868,-79.3954111
"1711","EATING ESTABLISHMENT","LE GENIE BAKERY & ESPRESSO","TORONTO, ON","M5B 1S8","YONGE ST","384 YONGE ST,TORONTO, ON,M5B 1S8",43.65929935,-79.3830127214071
"1712","EATING ESTABLISHMENT","EGGSPECTATION RESTAURANT","TORONTO, ON","M5B 2H9","CARLTON ST","45 CARLTON ST,TORONTO, ON,M5B 2H9",43.6613865,-79.3808574
"1713","EATING ESTABLISHMENT","IKKOUSHA CHICKEN RAMEN","TORONTO, ON","M5V 1Z4","QUEEN ST W","257 QUEEN ST W,TORONTO, ON,M5V 1Z4",43.6502177,-79.388982
"1714","EATING ESTABLISHMENT","FUDAO NOODLE HOUSE","TORONTO, ON","M5T 2G4","SPADINA AVE","358 SPADINA AVE,TORONTO, ON,M5T 2G4",43.6546285,-79.3989937
"1715","EATING ESTABLISHMENT","MOGOUYAN HAND PULLED NOODLE","TORONTO, ON","M5G 1C3","DUNDAS ST W","124 DUNDAS ST W,TORONTO, ON,M5G 1C3",43.655651,-79.3845265
"1716","EATING ESTABLISHMENT","SOUTH STREET BURGER","TORONTO, ON","M5J 0B6","YORK ST","1 YORK ST,TORONTO, ON,M5J 0B6",43.6419815,-79.3796479
"1717","EATING ESTABLISHMENT","FRESH CITY FARMS","TORONTO, ON","M5G 1Z4","BAY ST","695 BAY ST,TORONTO, ON,M5G 1Z4",43.6584064,-79.3845993
"1718","EATING ESTABLISHMENT","YIN JI CHANG FEN","TORONTO, ON","M5T 2G3","SPADINA AVE","369 SPADINA AVE,TORONTO, ON,M5T 2G3",43.6557571,-79.398862
"1719","EATING ESTABLISHMENT","SONG TEA","TORONTO, ON","M5T 2G7","SPADINA AVE","422 SPADINA AVE,TORONTO, ON,M5T 2G7",43.656393,-79.399715
"1720","EATING ESTABLISHMENT","THE GELATO SHOP","TORONTO, ON","M5R 1B8","YORKVILLE AVE","75 YORKVILLE AVE,TORONTO, ON,M5R 1B8",43.671056,-79.391152
"1721","EATING ESTABLISHMENT","MARVELOUS BY FRED/AUX MERVEILLEUX DE FRED","TORONTO, ON","M5V 1Z6","QUEEN ST W","224 QUEEN ST W,TORONTO, ON,M5V 1Z6",43.650253,-79.3899078
"1722","EATING ESTABLISHMENT","MIX2 GRILL & HOT POT","TORONTO, ON","M5T 1G7","DUNDAS ST W","436-438 DUNDAS ST W,TORONTO, ON,M5T 1G7",43.6534639,-79.3955502
"1723","EATING ESTABLISHMENT","ZA CAFE PIZZERIA & BAR","TORONTO, ON","M5H 2W9","BAY ST","372 BAY ST,TORONTO, ON,M5H 2W9",43.6509578,-79.3815175157483
"1724","EATING ESTABLISHMENT","ALO RESTAURANT AND BAR","TORONTO, ON","M5V 2A5","QUEEN ST W","441 QUEEN ST W,TORONTO, ON,M5V 2A5",43.6486938,-79.3960416
"1725","EATING ESTABLISHMENT","ALOETTE RESTAURANT","TORONTO, ON","M5V 2A5","QUEEN ST W","441 QUEEN ST W,TORONTO, ON,M5V 2A5",43.6486938,-79.3960416
"1726","EATING ESTABLISHMENT","BENARES","TORONTO, ON","M5E 1B3","FRONT ST E","49 FRONT ST E,TORONTO, ON,M5E 1B3",43.6480353,-79.3742806
"1727","EATING ESTABLISHMENT","HOLMPEI CAFE BISTRO","TORONTO, ON","M5G 1C3","DUNDAS ST W","122 DUNDAS ST W,TORONTO, ON,M5G 1C3",43.6556604166667,-79.3844797083333
"1728","EATING ESTABLISHMENT","NARI SUSHI","TORONTO, ON","M5A 1K2","KING ST E","257 KING ST E,TORONTO, ON,M5A 1K2",43.6512986153846,-79.3677010769231
"1729","EATING ESTABLISHMENT","RUBY SOHO","TORONTO, ON","M5V 1M5","KING ST W","587 KING ST W,TORONTO, ON,M5V 1M5",43.6442721,-79.4001695
"1730","EATING ESTABLISHMENT","FILM CAFE","TORONTO, ON","M5T 2L6","AUGUSTA AVE","230 AUGUSTA AVE,TORONTO, ON,M5T 2L6",43.6551039,-79.402343
"1731","EATING ESTABLISHMENT","BIG FAT BURRITO","TORONTO, ON","M5T 2L7","AUGUSTA AVE","238 AUGUSTA AVE,TORONTO, ON,M5T 2L7",43.6554098,-79.4026596
"1732","EATING ESTABLISHMENT","2240903 ONTARIO INC. O/A HANDLEBAR","TORONTO, ON","M5T 2L4","AUGUSTA AVE","159 AUGUSTA AVE,TORONTO, ON,M5T 2L4",43.6528226,-79.4011849
"1733","EATING ESTABLISHMENT","BAR KARMA","TORONTO, ON","M5V 2B3","QUEEN ST W","512 QUEEN ST W,TORONTO, ON,M5V 2B3",43.647811,-79.401579
"1734","EATING ESTABLISHMENT","DZO","TORONTO, ON","M5T 1G5","DUNDAS ST W","308 DUNDAS ST W,TORONTO, ON,M5T 1G5",43.654376,-79.391667
"1735","EATING ESTABLISHMENT","GOTCHA BUBBLE TEA","TORONTO, ON","M5T 2G7","SPADINA AVE","402 SPADINA AVE,TORONTO, ON,M5T 2G7",43.6559796,-79.3995213
"1736","EATING ESTABLISHMENT","RASTA PASTA BAR AND LOUNGE","TORONTO, ON","M5T 2K2","KENSINGTON AVE","65 KENSINGTON AVE,TORONTO, ON,M5T 2K2",43.6543014444444,-79.4003867777778
"1737","EATING ESTABLISHMENT","CUPPA TEA HARBOURFRONT","TORONTO, ON","M5J 2T5","QUEENS QUAY W","89 QUEENS QUAY W,TORONTO, ON,M5J 2T5",43.6400047,-79.3794745
"1738","EATING ESTABLISHMENT","TUT'S","TORONTO, ON","M5V 1M1","KING ST W","567 KING ST W,TORONTO, ON,M5V 1M1",43.6446348,-79.3991803
"1739","EATING ESTABLISHMENT","MAYA BAY","TORONTO, ON","M5A 2L1","CARLTON ST","252 CARLTON ST,TORONTO, ON,M5A 2L1",43.6643205,-79.3681758
"1740","EATING ESTABLISHMENT","KIBO SECRET GARDEN","TORONTO, ON","M5R 1A8","CUMBERLAND ST","154 CUMBERLAND ST,TORONTO, ON,M5R 1A8",43.6701295,-79.3933036
"1741","EATING ESTABLISHMENT","BENIHANA/CLOCKWORK/LIBRARY BAR/PIPERS/REIGN RESTAURANT/YORK STN","TORONTO, ON","M5J 1E3","FRONT ST W","100 FRONT ST W,TORONTO, ON,M5J 1E3",43.6459008,-79.3814993
"1742","EATING ESTABLISHMENT","ROTI MAHAL INDIAN CUISINE","TORONTO, ON","M5V 2B5","QUEEN ST W","554 QUEEN ST W,TORONTO, ON,M5V 2B5",43.6475054,-79.4030911
"1743","EATING ESTABLISHMENT","PI CO","TORONTO, ON","M5S 2V6","BLOOR ST W","180 BLOOR ST W,TORONTO, ON,M5S 2V6",43.66885585,-79.3949722539571
"1744","EATING ESTABLISHMENT","CHATIME TORONTO-ST.JAMES","TORONTO, ON","M5A 1J4","KING ST E","163 KING ST E,TORONTO, ON,M5A 1J4",43.650397,-79.371753
"1745","EATING ESTABLISHMENT","MINAMI RESTAURANT TORONTO","TORONTO, ON","M5V 3M2","KING ST W","225 KING ST W,TORONTO, ON,M5V 3M2",43.6466815,-79.3885456
"1746","EATING ESTABLISHMENT","MOON PALACE","TORONTO, ON","M5G 2C2","DUNDAS ST W","40 DUNDAS ST W,TORONTO, ON,M5G 2C2",43.656153,-79.3826406
"1747","EATING ESTABLISHMENT","MOSS PARK ESPRESSO","TORONTO, ON","M5A 1S2","QUEEN ST E","185 QUEEN ST E,TORONTO, ON,M5A 1S2",43.6548612,-79.3679253
"1748","EATING ESTABLISHMENT","CHINESE STREET FOOD","TORONTO, ON","M5T 2G6","SPADINA AVE","413 SPADINA AVE,TORONTO, ON,M5T 2G6",43.6570278125,-79.3993731625
"1749","EATING ESTABLISHMENT","TIM HORTONS","TORONTO, ON","M5S 1V4","BLOOR ST W","246 BLOOR ST W,TORONTO, ON,M5S 1V4",43.668074,-79.397577
"1750","EATING ESTABLISHMENT","ALI BABA COFFEE SHOP","TORONTO, ON","M5V 3H5","KING ST W","901 KING ST W,TORONTO, ON,M5V 3H5",43.6418316,-79.4110418
"1751","EATING ESTABLISHMENT","THE DAILY DUMPLING WONTON CO.","TORONTO, ON","M5S 2J2","SPADINA AVE","750 SPADINA AVE,TORONTO, ON,M5S 2J2",43.66620385,-79.40418895855
"1752","EATING ESTABLISHMENT","THAI ROOM CABBAGETOWN","TORONTO, ON","M5A 2L2","CARLTON ST","243 CARLTON ST,TORONTO, ON,M5A 2L2",43.6641012,-79.3681852
"1753","EATING ESTABLISHMENT","GURUME SUSHI","TORONTO, ON","M5B 2H9","CARLTON ST","45 CARLTON ST,TORONTO, ON,M5B 2H9",43.6613865,-79.3808574
"1754","EATING ESTABLISHMENT","J.SAN SUSHI BAR","TORONTO, ON","M5B 2B7","JARVIS ST","186 JARVIS ST,TORONTO, ON,M5B 2B7",43.6562085,-79.3745883658675
"1755","EATING ESTABLISHMENT","THE WING SHOP","TORONTO, ON","M5A 1S2","QUEEN ST E","211 QUEEN ST E,TORONTO, ON,M5A 1S2",43.6542186,-79.3702621495498
"1756","EATING ESTABLISHMENT","TIM HORTONS","TORONTO, ON","M5V 1K1","KING ST W","375 KING ST W,TORONTO, ON,M5V 1K1",43.6455533,-79.3945748
"1757","EATING ESTABLISHMENT","TIM HORTONS","TORONTO, ON","M5J 1T1","UNIVERSITY AVE","40 UNIVERSITY AVE,TORONTO, ON,M5J 1T1",43.6461433,-79.3842315
"1758","EATING ESTABLISHMENT","UNCLE TONY'S","TORONTO, ON","M5E 1C7","WELLINGTON ST E","38 WELLINGTON ST E,TORONTO, ON,M5E 1C7",43.6484725,-79.3750678
"1759","EATING ESTABLISHMENT","EAT BKK THAI KITCHEN","TORONTO, ON","M5S 1Y4","BLOOR ST W","513 BLOOR ST W,TORONTO, ON,M5S 1Y4",43.6654926714286,-79.4088341714286
"1760","EATING ESTABLISHMENT","TENON VEGAN SUSHI","TORONTO, ON","M5S 1Y2","BLOOR ST W","487 BLOOR ST W,TORONTO, ON,M5S 1Y2",43.6657190076923,-79.4077222076923
"1761","EATING ESTABLISHMENT","BEERTOWN PUBLIC HOUSE","TORONTO, ON","M5J 1T1","UNIVERSITY AVE","40 UNIVERSITY AVE,TORONTO, ON,M5J 1T1",43.6461433,-79.3842315
"1762","EATING ESTABLISHMENT","SALAD KING","TORONTO, ON","M5V 1Z6","QUEEN ST W","224 QUEEN ST W,TORONTO, ON,M5V 1Z6",43.650253,-79.3899078
"1763","EATING ESTABLISHMENT","ANH DAO RESTAURANT","TORONTO, ON","M5T 2G6","SPADINA AVE","383 SPADINA AVE,TORONTO, ON,M5T 2G6",43.656299,-79.3990883
"1764","EATING ESTABLISHMENT","THE YORKVILLE ROYAL SONESTA HOTEL","TORONTO, ON","M5S 1T8","BLOOR ST W","220 BLOOR ST W,TORONTO, ON,M5S 1T8",43.6686242,-79.3962706023594
"1765","EATING ESTABLISHMENT","MOEGI SHISHI","TORONTO, ON","M5A 4M8","THE ESPLANADE","222 THE ESPLANADE,TORONTO, ON,M5A 4M8",43.6497173,-79.3660178
"1766","EATING ESTABLISHMENT","DOMAINE MAMO","TORONTO, ON","M4S 2M5","MOUNT PLEASANT RD","581 MOUNT PLEASANT RD,TORONTO, ON,M4S 2M5",43.7035948,-79.3881426
"1767","EATING ESTABLISHMENT","HONGKONG ISLAND BAKERY AND CAFE","TORONTO, ON","M5T 2C2","SPADINA AVE","248-250 SPADINA AVE,TORONTO, ON,M5T 2C2",43.651905,-79.3975209
"1768","EATING ESTABLISHMENT","HAZUKIDO ATRIUM","TORONTO, ON","M5G 2C2","BAY ST","595 BAY ST,TORONTO, ON,M5G 2C2",43.656009,-79.383069
"1769","EATING ESTABLISHMENT","KIBO OMAKASE","TORONTO, ON","M5R 1A8","CUMBERLAND ST","154 CUMBERLAND ST,TORONTO, ON,M5R 1A8",43.6701295,-79.3933036
"1770","EATING ESTABLISHMENT","MIRA","TORONTO, ON","M5V 1E3","WELLINGTON ST W","420 WELLINGTON ST W,TORONTO, ON,M5V 1E3",43.64365,-79.39688475
"1771","EATING ESTABLISHMENT","THE ARCH CAFE","TORONTO, ON","M5T 2M2","AUGUSTA AVE","293 AUGUSTA AVE,TORONTO, ON,M5T 2M2",43.6564323,-79.4026231
"1772","EATING ESTABLISHMENT","A&W","TORONTO, ON","M5E 1B8","FRONT ST E","85 FRONT ST E,TORONTO, ON,M5E 1B8",43.6488318,-79.3723453
"1773","EATING ESTABLISHMENT","PI CO.CHURCH & CARLTON","TORONTO, ON","M5B 2A4","CHURCH ST","432 CHURCH ST,TORONTO, ON,M5B 2A4",43.661348,-79.379272
"1774","EATING ESTABLISHMENT","TASTY SIP N' BITE","TORONTO, ON","M5A 3A2","PARLIAMENT ST","432 PARLIAMENT ST,TORONTO, ON,M5A 3A2",43.6630581,-79.3676226
"1775","EATING ESTABLISHMENT","BARBERIAN'S STEAK HOUSE","TORONTO, ON","M5G 1H1","ELM ST","7 ELM ST,TORONTO, ON,M5G 1H1",43.6576996428571,-79.3820708571428
"1776","EATING ESTABLISHMENT","SEVEN LIVES TACOS Y MARISCOS","TORONTO, ON","M5T 2K1","KENSINGTON AVE","72 KENSINGTON AVE,TORONTO, ON,M5T 2K1",43.6545508333333,-79.4007406666667
"1777","EATING ESTABLISHMENT","LEBANESE GARDEN","TORONTO, ON","M5T 1S6","COLLEGE ST","366 COLLEGE ST,TORONTO, ON,M5T 1S6",43.6572551,-79.40456
"1778","EATING ESTABLISHMENT","THIRD WAVE COFFEE","TORONTO, ON","M5E 0B7","COLBORNE ST","60 COLBORNE ST,TORONTO, ON,M5E 0B7",43.6493288,-79.3743445
"1779","EATING ESTABLISHMENT","RED LOBSTER","TORONTO, ON","M5G 2C2","DUNDAS ST W","20 DUNDAS ST W,TORONTO, ON,M5G 2C2",43.6565398,-79.382409
"1780","EATING ESTABLISHMENT","PARAMOUNT FINE FOOD","TORONTO, ON","M5V 2K8","SPADINA AVE","141 SPADINA AVE,TORONTO, ON,M5V 2K8",43.6477079,-79.3956532
"1781","EATING ESTABLISHMENT","SUPER BARGAIN COCKTAIL AND SNACK BAR","TORONTO, ON","M5A 3A1","PARLIAMENT ST","441 PARLIAMENT ST,TORONTO, ON,M5A 3A1",43.6630578,-79.36728168
"1782","EATING ESTABLISHMENT","DAVID ROCCO-BAR APERITIVO","TORONTO, ON","M5R 2A7","BAY ST","1240 BAY ST,TORONTO, ON,M5R 2A7",43.6703246,-79.3903555
"1783","EATING ESTABLISHMENT","IMPERFECT FRESH EATS","TORONTO, ON","M5V 2A9","QUEEN ST W","477 QUEEN ST W,TORONTO, ON,M5V 2A9",43.6483096,-79.3977367809524
"1784","EATING ESTABLISHMENT","TACOTACO","TORONTO, ON","M5T 2M2","AUGUSTA AVE","319 AUGUSTA AVE,TORONTO, ON,M5T 2M2",43.6569964333333,-79.4028450444444
"1785","EATING ESTABLISHMENT","LA CEVICHERIA BAR AND GRILL","TORONTO, ON","M5T 2M1","AUGUSTA AVE","285 AUGUSTA AVE,TORONTO, ON,M5T 2M1",43.6560689,-79.402393
"1786","EATING ESTABLISHMENT","BUTTER AND BLUE","TORONTO, ON","M5T 1L1","BALDWIN ST","9 BALDWIN ST,TORONTO, ON,M5T 1L1",43.6560678,-79.3926149
"1787","EATING ESTABLISHMENT","POMEGRANATE RESTAURANT SHEHERZADE PERSIAN GRILL AND DIZI","TORONTO, ON","M5T 1T3","COLLEGE ST","420 COLLEGE ST,TORONTO, ON,M5T 1T3",43.6567907,-79.4069206
"1788","EATING ESTABLISHMENT","THE FRY","TORONTO, ON","M5S 1Y3","BLOOR ST W","524 BLOOR ST W,TORONTO, ON,M5S 1Y3",43.6653265,-79.4108889
"1789","EATING ESTABLISHMENT","SOLUNA","TORONTO, ON","M5V 2A2","QUEEN ST W","312 QUEEN ST W,TORONTO, ON,M5V 2A2",43.6494217,-79.3941516
"1790","EATING ESTABLISHMENT","DOVA","TORONTO, ON","M5A 2L2","CARLTON ST","229 CARLTON ST,TORONTO, ON,M5A 2L2",43.6640184,-79.368554
"1791","EATING ESTABLISHMENT","SCOOPED DISTILLERY DISTRICT","TORONTO, ON","M5A 3C4","GRISTMILL LANE","46 GRISTMILL LANE,TORONTO, ON,M5A 3C4",43.650074,-79.3600034
"1792","EATING ESTABLISHMENT","RIVOLI","TORONTO, ON","M5V 2A2","QUEEN ST W","334 QUEEN ST W,TORONTO, ON,M5V 2A2",43.649408,-79.3949432
"1793","EATING ESTABLISHMENT","BAR ST LO","TORONTO, ON","M5E 1A9","MARKET ST","26 MARKET ST,TORONTO, ON,M5E 1A9",43.6487145,-79.3721364
"1794","EATING ESTABLISHMENT","THE RESERVOIR LOUNGE","TORONTO, ON","M5E 1C7","WELLINGTON ST E","52 WELLINGTON ST E,TORONTO, ON,M5E 1C7",43.6485652,-79.3746014
"1795","EATING ESTABLISHMENT","FAT BASTARD BURRITO","TORONTO, ON","M5T 1P7","COLLEGE ST","187 COLLEGE ST,TORONTO, ON,M5T 1P7",43.6587711,-79.3944435
"1796","EATING ESTABLISHMENT","LIBERTY SHAWARMA","TORONTO, ON","M5V 1M1","KING ST W","565 KING ST W,TORONTO, ON,M5V 1M1",43.6446348,-79.3991803
"1797","EATING ESTABLISHMENT","BANH MI BOYS","TORONTO, ON","M5V 2A6","QUEEN ST W","392 QUEEN ST W,TORONTO, ON,M5V 2A6",43.6487442,-79.3969443
"1798","EATING ESTABLISHMENT","HERO CERTIFIED BURGERS","TORONTO, ON","M5C 1S8","YONGE ST","79 YONGE ST,TORONTO, ON,M5C 1S8",43.649295,-79.377841
"1799","EATING ESTABLISHMENT","GOLDEN DINER","TORONTO, ON","M5B 1M1","CARLTON ST","105 CARLTON ST,TORONTO, ON,M5B 1M1",43.662167,-79.3774445
"1800","EATING ESTABLISHMENT","BB.Q CHICKEN LEMON","TORONTO, ON","M5G 1H1","ELM ST","43 ELM ST,TORONTO, ON,M5G 1H1",43.657346,-79.383734
"1801","EATING ESTABLISHMENT","ARA JAPANESE RESTAURANT","TORONTO, ON","M5V 1Z4","QUEEN ST W","225 QUEEN ST W,TORONTO, ON,M5V 1Z4",43.6503899,-79.3880492
"1802","EATING ESTABLISHMENT","B ESPRESSO BAR","TORONTO, ON","M5C 1S2","QUEEN ST E","111 QUEEN ST E,TORONTO, ON,M5C 1S2",43.6532618,-79.3741818
"1803","EATING ESTABLISHMENT","44 TORONTO","TORONTO, ON","M5V 1M5","KING ST W","627 KING ST W,TORONTO, ON,M5V 1M5",43.6440094,-79.4014834
"1804","EATING ESTABLISHMENT","BELLY BUSTER SUBMARINES","TORONTO, ON","M5V 1K1","KING ST W","389 KING ST W,TORONTO, ON,M5V 1K1",43.645689,-79.393522
"1805","EATING ESTABLISHMENT","DELYSEES YORKVILLE","TORONTO, ON","M5R 0B4","YORKVILLE AVE","155 YORKVILLE AVE,TORONTO, ON,M5R 0B4",43.67025235,-79.3943180619247
"1806","EATING ESTABLISHMENT","TIM HORTONS","TORONTO, ON","M5E 1B3","FRONT ST E","55 FRONT ST E,TORONTO, ON,M5E 1B3",43.6478406,-79.3736636
"1807","EATING ESTABLISHMENT","JAPANGO","TORONTO, ON","M5G 1P5","ELIZABETH ST","122 ELIZABETH ST,TORONTO, ON,M5G 1P5",43.6550998,-79.3852107
"1808","EATING ESTABLISHMENT","156 CUMBERLAND","TORONTO, ON","M5R 1A8","CUMBERLAND ST","156 CUMBERLAND ST,TORONTO, ON,M5R 1A8",43.6699674,-79.3933498
"1809","EATING ESTABLISHMENT","CHICA DE PATRIA","TORONTO, ON","M5V 2M9","PORTLAND ST","79 PORTLAND ST,TORONTO, ON,M5V 2M9",43.6440534,-79.3995301
"1810","EATING ESTABLISHMENT","YUZUKI FISH MARKET","TORONTO, ON","M5V 2L1","SPADINA AVE","119 SPADINA AVE,TORONTO, ON,M5V 2L1",43.6471011,-79.3952288525066
"1811","EATING ESTABLISHMENT","B ESPRESSO BAR","TORONTO, ON","M5S 1W2","BLOOR ST W","273 BLOOR ST W,TORONTO, ON,M5S 1W2",43.6679307,-79.3962546
"1812","EATING ESTABLISHMENT","SECOND CUP","TORONTO, ON","M5B 1W8","BOND ST","30 BOND ST,TORONTO, ON,M5B 1W8",43.6536408,-79.3778068441447
"1813","EATING ESTABLISHMENT","FOUR BROTHERS PIZZA","TORONTO, ON","M5V 1M3","KING ST W","540 KING ST W,TORONTO, ON,M5V 1M3",43.64514745,-79.3980199704439
"1814","EATING ESTABLISHMENT","FANCY FRANKS GOURMET HOT DOGS","TORONTO, ON","M5T 1S3","COLLEGE ST","326 COLLEGE ST,TORONTO, ON,M5T 1S3",43.6576253,-79.4026896
"1815","EATING ESTABLISHMENT","KHAZANA BY CHEF SANJEEV KAPOOR","TORONTO, ON","M5B 1N8","YONGE ST","261 YONGE ST,TORONTO, ON,M5B 1N8",43.6551200689655,-79.3802695517241
"1816","EATING ESTABLISHMENT","MIDNIGHT MARKET","TORONTO, ON","M5T 1T3","COLLEGE ST","434 COLLEGE ST,TORONTO, ON,M5T 1T3",43.656714,-79.4073162
"1817","EATING ESTABLISHMENT","ROSIE'S BURGER CO","TORONTO, ON","M5V 2B6","QUEEN ST W","573 QUEEN ST W,TORONTO, ON,M5V 2B6",43.647686,-79.4010411
"1818","EATING ESTABLISHMENT","DAVE'S GENUINE","TORONTO, ON","M5M 3Y8","AVENUE RD","1763 AVENUE RD,TORONTO, ON,M5M 3Y8",43.7293245666667,-79.4182433555556
